seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,neighb_sp,neighb_st,pot,treatment,neighb_alive
4323,7.6,3.35,NA,4,NA,2021-12-01,NA,1,P,P,3517,Q,Q,211193,D,1
4419,5.1,2.25,NA,4,NA,2021-12-01,NA,1,P,P,4047,Q,P,211197,C,1
4047,10.6,4.49,11,NA,NA,2021-12-01,NA,1,Q,P,4419,P,P,211197,C,0
3531,7.4,4.14,11,NA,NA,2021-12-01,NA,1,Q,Q,4146,Q,P,211210,C,1
4146,12.9,4.56,13,NA,NA,2021-12-01,NA,1,Q,P,3531,Q,Q,211210,C,1
3120,9.8,3.9,5,NA,NA,2021-12-01,NA,1,Q,C,3664,Q,Q,211213,D,1
3664,10.2,4.24,17,NA,NA,2021-12-01,NA,1,Q,Q,3120,Q,C,211213,D,1
3862,4,1.89,NA,5,NA,2021-12-01,NA,1,P,Q,3415,P,C,211158,C,0
3415,3.8,1.77,NA,4,NA,2021-12-01,NA,1,P,C,3862,P,Q,211158,C,1
4105,8.8,3.53,11,NA,NA,2021-12-01,NA,1,Q,P,4380,P,P,211301,C,1
4380,4.5,2.89,NA,4,NA,2021-12-01,NA,1,P,P,4105,Q,P,211301,C,1
4329,5.1,2.2,NA,4,NA,2021-12-01,NA,1,P,P,3576,Q,Q,211234,C,1
3576,10,4.1,10,NA,NA,2021-12-01,NA,1,Q,Q,4329,P,P,211234,C,0
3804,3.5,1.74,NA,4,NA,2021-12-01,NA,1,P,Q,4401,P,P,211278,D,1
4401,3.4,2.42,NA,5,NA,2021-12-01,NA,1,P,P,3804,P,Q,211278,D,1
3599,9.2,5.02,14,NA,NA,2021-12-01,NA,1,Q,Q,3640,Q,Q,211246,C,1
3640,11.2,4.84,21,NA,NA,2021-12-01,NA,1,Q,Q,3599,Q,Q,211246,C,1
3880,5.1,2.06,NA,4,NA,2021-12-01,NA,1,P,Q,4127,Q,P,211209,D,1
4127,22.5,5,16,NA,NA,2021-12-01,NA,1,Q,P,3880,P,Q,211209,D,0
3328,3.2,1.74,NA,1,"near dead, some new needles",2021-12-01,NA,1,P,C,3727,P,Q,211235,NA,NA
3727,5,3.2,NA,4,NA,2021-12-01,NA,1,P,Q,3328,P,C,211235,NA,NA
3629,11,5.09,7,NA,NA,2021-12-01,NA,1,Q,Q,3626,Q,Q,211184,C,1
3626,6,3.25,9,NA,NA,2021-12-01,NA,1,Q,Q,3629,Q,Q,211184,C,1
3433,3.1,2.05,NA,3,NA,2021-12-01,NA,1,P,C,3474,P,C,211185,D,0
3474,3.5,1.52,NA,1,dead,2021-12-01,NA,1,P,C,3433,P,C,211185,D,0
4396,6.9,2.56,NA,5,NA,2021-12-01,NA,1,P,P,3377,P,C,211280,C,1
3377,3.5,2.1,NA,4,NA,2021-12-01,NA,1,P,C,4396,P,P,211280,C,1
4330,5.8,2.62,NA,4,NA,2021-12-01,NA,1,P,P,4019,Q,P,211212,D,0
4019,11.6,5.09,11,NA,NA,2021-12-01,NA,1,Q,P,4330,P,P,211212,D,0
3834,5.5,2.75,NA,5,NA,2021-12-01,NA,1,P,Q,4397,P,P,211217,C,1
4397,5.1,2.58,NA,4,NA,2021-12-01,NA,1,P,P,3834,P,Q,211217,C,0
4063,5.7,3.6,20,NA,NA,2021-12-01,NA,1,Q,P,4379,P,P,211224,C,1
4379,5.8,2.51,NA,4,NA,2021-12-01,NA,1,P,P,4063,Q,P,211224,C,1
3817,4.6,1.83,NA,4,NA,2021-12-01,NA,1,P,Q,3849,P,Q,211151,C,1
3849,4.9,2.23,NA,5,NA,2021-12-01,NA,1,P,Q,3817,P,Q,211151,C,1
3859,4.9,2.75,NA,4,NA,2021-12-01,NA,1,P,Q,4046,Q,P,211155,D,1
4046,6.9,3.06,7,NA,NA,2021-12-01,NA,1,Q,P,3859,P,Q,211155,D,1
3583,6.5,3.66,8,NA,NA,2021-12-01,NA,1,Q,Q,4343,P,P,211156,D,1
4343,6,2.08,NA,4,NA,2021-12-01,NA,1,P,P,3583,Q,Q,211156,D,1
3334,2.1,2.15,NA,2,NA,2021-12-01,NA,1,P,C,3331,P,C,211214,D,0
3331,2.9,1.51,NA,1,NA,2021-12-01,NA,1,P,C,3334,P,C,211214,D,0
3731,4.8,2.89,NA,4,NA,2021-12-01,NA,1,P,Q,3766,P,Q,211321,D,0
3766,4.1,2.23,NA,5,NA,2021-12-01,NA,1,P,Q,3731,P,Q,211321,D,1
4120,17.3,3.09,15,NA,NA,2021-12-01,NA,1,Q,P,4042,Q,P,211227,D,1
4042,11,3.8,6,NA,NA,2021-12-01,NA,1,Q,P,4120,Q,P,211227,D,1
3358,4,1.78,NA,3,NA,2021-12-01,NA,1,P,C,3379,P,C,211324,D,0
3379,4.5,2.4,NA,3,NA,2021-12-01,NA,1,P,C,3358,P,C,211324,D,0
4310,6,2.09,NA,3,NA,2021-12-01,NA,1,P,P,4305,P,P,211276,D,1
4305,4.7,2.3,NA,4,NA,2021-12-01,NA,1,P,P,4310,P,P,211276,D,0
3613,13.5,3.7,13,NA,NA,2021-12-01,NA,1,Q,Q,3558,Q,Q,211300,D,0
3558,10.9,4.76,8,NA,NA,2021-12-01,NA,1,Q,Q,3613,Q,Q,211300,D,0
4289,2.9,2.3,NA,4,NA,2021-12-01,NA,1,P,P,3337,P,C,211272,D,1
3337,4.1,1.51,NA,4,NA,2021-12-01,NA,1,P,C,4289,P,P,211272,D,1
4403,6.5,2.97,NA,4,NA,2021-12-01,NA,1,P,P,3591,Q,Q,211248,D,1
3591,12.5,3.86,8,NA,NA,2021-12-01,NA,1,Q,Q,4403,P,P,211248,D,1
3736,5.6,2.62,NA,5,NA,2021-12-01,NA,1,P,Q,3899,P,Q,211318,C,1
3899,3.7,2.4,NA,5,NA,2021-12-01,NA,1,P,Q,3736,P,Q,211318,C,1
4309,3.3,2.3,NA,4,NA,2021-12-01,NA,1,P,P,3783,P,Q,211249,C,1
3783,4,2.49,NA,4,NA,2021-12-01,NA,1,P,Q,4309,P,P,211249,C,0
4308,6,2.7,NA,4,NA,2021-12-01,NA,1,P,P,4011,Q,P,211178,C,1
4011,7.2,4.77,20,NA,NA,2021-12-01,NA,1,Q,P,4308,P,P,211178,C,1
4043,5,3.13,9,NA,NA,2021-12-01,NA,1,Q,P,4394,P,P,211200,C,1
4394,3.4,2.73,NA,4,NA,2021-12-01,NA,1,P,P,4043,Q,P,211200,C,0
4387,5.2,2.26,NA,3,NA,2021-12-01,NA,1,P,P,4353,P,P,211297,D,0
4353,4.3,2.02,NA,4,NA,2021-12-01,NA,1,P,P,4387,P,P,211297,D,0
3545,15,5.17,9,NA,NA,2021-12-01,NA,1,Q,Q,3184,Q,C,211226,D,0
3184,5.8,4.27,8,NA,NA,2021-12-01,NA,1,Q,C,3545,Q,Q,211226,D,0
4307,4.3,3.1,NA,5,NA,2021-12-01,NA,1,P,P,3387,P,C,211247,D,1
3387,5,1.92,NA,4,NA,2021-12-01,NA,1,P,C,4307,P,P,211247,D,1
3361,4,2.16,NA,4,NA,2021-12-01,NA,1,P,C,4436,P,P,211313,D,1
3133,12.5,4.37,10,NA,all brown,2021-12-01,NA,1,Q,C,4143,Q,P,211176,NA,NA
4143,11,3.03,9,NA,NA,2021-12-01,NA,1,Q,P,3133,Q,C,211176,NA,NA
3897,4.6,3.29,NA,4,NA,2021-12-01,NA,1,P,Q,3378,P,C,211308,C,1
3378,4.8,2.11,NA,4,NA,2021-12-01,NA,1,P,C,3897,P,Q,211308,C,0
3746,4.6,2.61,NA,4,NA,2021-12-01,NA,1,P,Q,3623,Q,Q,211306,C,1
3623,9.1,4.2,10,NA,NA,2021-12-01,NA,1,Q,Q,3746,P,Q,211306,C,1
3998,6.3,2.97,16,NA,NA,2021-12-01,NA,1,Q,P,4424,P,P,211314,D,0
4424,3.7,2.27,NA,2,NA,2021-12-01,NA,1,P,P,3998,Q,P,211314,D,0
3434,3.9,2.16,NA,4,NA,2021-12-01,NA,1,P,C,3900,P,Q,211346,D,1
3900,3.4,2.03,NA,5,NA,2021-12-01,NA,1,P,Q,3434,P,C,211346,D,0
4062,21.2,4.4,20,NA,NA,2021-12-01,NA,1,Q,P,3148,Q,C,211302,D,1
3148,24.3,4.66,11,NA,NA,2021-12-01,NA,1,Q,C,4062,Q,P,211302,D,0
3535,8.6,3.36,13,NA,NA,2021-12-01,NA,1,Q,Q,3167,Q,C,211312,C,1
3167,17.5,4,12,NA,NA,2021-12-01,NA,1,Q,C,3535,Q,Q,211312,C,1
3606,15.1,6.01,13,NA,NA,2021-12-01,NA,1,Q,Q,3609,Q,Q,211347,C,1
3609,24,4.7,17,NA,NA,2021-12-01,NA,1,Q,Q,3606,Q,Q,211347,C,1
3130,7.9,5.08,12,NA,NA,2021-12-01,NA,1,Q,C,3016,Q,C,211194,C,1
3016,6.1,3.71,9,4,NA,2021-12-01,NA,1,Q,C,3130,Q,C,211194,C,1
3369,3.9,2.16,NA,4,NA,2021-12-01,NA,1,P,C,3740,P,Q,211316,D,0
3740,6.1,2.66,NA,NA,NA,2021-12-01,NA,1,P,Q,3369,P,C,211316,D,0
4122,11.9,4.97,12,NA,NA,2021-12-01,NA,1,Q,P,3737,P,Q,211328,D,0
3737,5.2,1.99,NA,5,NA,2021-12-01,NA,1,P,Q,4122,Q,P,211328,D,0
3894,5.3,3.07,NA,3,NA,2021-12-01,NA,1,P,Q,4123,Q,P,211330,C,1
4123,6.9,4.6,7,NA,NA,2021-12-01,NA,1,Q,P,3894,P,Q,211330,C,0
3616,10.4,3.91,19,NA,NA,2021-12-01,NA,1,Q,Q,3840,P,Q,211218,C,1
3840,9.5,4.54,NA,5,NA,2021-12-01,NA,1,P,Q,3616,Q,Q,211218,C,1
3833,7.1,3.38,NA,5,NA,2021-12-01,NA,1,P,Q,3278,P,C,211219,C,1
3278,3.9,2.52,NA,2,NA,2021-12-01,NA,1,P,C,3833,P,Q,211219,C,1
3550,9.5,4.41,19,NA,NA,2021-12-01,NA,1,Q,Q,3181,Q,C,211336,C,1
3181,11.6,4.7,7,NA,NA,2021-12-01,NA,1,Q,C,3550,Q,Q,211336,C,1
3562,7.8,2.78,22,NA,NA,2021-12-01,NA,1,Q,Q,3570,Q,Q,211331,D,1
3570,12.6,4.15,41,NA,NA,2021-12-01,NA,1,Q,Q,3562,Q,Q,211331,D,0
4209,4,2.71,10,NA,NA,2021-12-01,NA,1,P,P,4086,Q,P,211332,D,1
4086,10.2,4.52,NA,4,NA,2021-12-01,NA,1,Q,P,4209,P,P,211332,D,0
3771,6.5,3.51,NA,3,NA,2021-12-01,NA,1,P,Q,3697,Q,Q,211085,D,1
3697,16.4,4.64,9,NA,NA,2021-12-01,NA,1,Q,Q,3771,P,Q,211085,D,0
3268,3,1.82,NA,2,NA,2021-12-01,NA,1,P,C,3386,P,C,211033,C,0
3386,3.8,2.8,NA,1,NA,2021-12-01,NA,1,P,C,3268,P,C,211033,C,0
3709,10,4.52,16,NA,NA,2021-12-01,NA,1,Q,Q,3708,Q,Q,211082,D,1
3708,14.4,4.55,11,NA,NA,2021-12-01,NA,1,Q,Q,3709,Q,Q,211082,D,1
4242,7,3.17,NA,4,NA,2021-12-01,NA,1,P,P,3803,P,Q,211067,D,1
3803,7,2.66,NA,4,NA,2021-12-01,NA,1,P,Q,4242,P,P,211067,D,1
4325,6.6,3.74,NA,5,NA,2021-12-01,NA,1,P,P,3781,P,Q,211020,D,1
3781,6.8,3.53,NA,5,NA,2021-12-01,NA,1,P,Q,4325,P,P,211020,D,1
3992,6.6,3.95,16,NA,NA,2021-12-01,NA,1,Q,P,4008,Q,P,211008,C,1
4008,6.5,3.31,11,NA,NA,2021-12-01,NA,1,Q,P,3992,Q,P,211008,C,1
3704,6.8,4.76,16,NA,NA,2021-12-01,NA,1,Q,Q,4170,Q,P,211029,D,1
4170,4.6,3.09,10,NA,NA,2021-12-01,NA,1,Q,P,3704,Q,Q,211029,D,1
3044,6.4,2.78,4,NA,NA,2021-12-01,NA,1,Q,C,3045,Q,C,211037,D,1
3045,9.3,3.41,6,NA,NA,2021-12-01,NA,1,Q,C,3044,Q,C,211037,D,1
3554,8.6,3.72,14,NA,NA,2021-12-01,NA,1,Q,Q,3018,Q,C,211220,C,0
3018,5.5,3.68,7,NA,NA,2021-12-01,NA,1,Q,C,3554,Q,Q,211220,C,1
3991,8.8,3.64,22,NA,NA,2021-12-01,NA,1,Q,P,4256,P,P,211001,D,0
4256,4.5,2.9,NA,3,NA,2021-12-01,NA,1,P,P,3991,Q,P,211001,D,1
4230,7.8,2.49,NA,4,NA,2021-12-01,NA,1,P,P,3701,Q,Q,211081,D,0
3701,13.2,5.15,14,NA,NA,2021-12-01,NA,1,Q,Q,4230,P,P,211081,D,0
3776,3.8,2.28,NA,2,NA,2021-12-01,NA,1,P,Q,3273,P,C,211030,C,0
3273,4.4,1.9,NA,1,NA,2021-12-01,NA,1,P,C,3776,P,Q,211030,C,1
3197,29.5,4.49,15,NA,NA,2021-12-01,NA,1,Q,C,4044,Q,P,211333,C,1
4044,16,4.58,10,NA,NA,2021-12-01,NA,1,Q,P,3197,Q,C,211333,C,0
3932,4,2.99,NA,4,NA,2021-12-01,NA,1,P,Q,3569,Q,Q,211068,C,1
3569,12,4.59,16,NA,NA,2021-12-01,NA,1,Q,Q,3932,P,Q,211068,C,1
3011,10,4.99,9,NA,NA,2021-12-01,NA,1,Q,C,3027,Q,C,211047,C,1
3027,8.1,4.2,12,NA,NA,2021-12-01,NA,1,Q,C,3011,Q,C,211047,C,1
4237,6,2.74,NA,5,NA,2021-12-01,NA,1,P,P,4175,Q,P,211024,D,1
4175,8.9,5.07,22,NA,NA,2021-12-01,NA,1,Q,P,4237,P,P,211024,D,1
3764,5.7,2.47,NA,4,NA,2021-12-01,NA,1,P,Q,3382,P,C,211334,D,1
3382,2.6,1.95,NA,2,NA,2021-12-01,NA,1,P,C,3764,P,Q,211334,D,0
4408,4.9,2.47,NA,5,NA,2021-12-01,NA,1,P,P,4322,P,P,211173,C,1
4322,4.5,2.32,NA,4,NA,2021-12-01,NA,1,P,P,4408,P,P,211173,C,1
4265,6.9,2.85,NA,3,NA,2021-12-01,NA,1,P,P,3650,Q,Q,211062,D,1
3650,6.5,2.57,8,NA,NA,2021-12-01,NA,1,Q,Q,4265,P,P,211062,D,1
4332,6.7,2.62,NA,2,NA,2021-12-01,NA,1,P,P,4066,Q,P,211005,C,1
4066,9.4,4.12,22,NA,NA,2021-12-01,NA,1,Q,P,4332,P,P,211005,C,1
3974,9.9,4.28,8,NA,NA,2021-12-01,NA,1,Q,P,3001,Q,C,211049,D,1
3001,6.5,3.3,10,NA,NA,2021-12-01,NA,1,Q,C,3974,Q,P,211049,D,1
3077,5.2,4.09,9,NA,NA,2021-12-01,NA,1,Q,C,3611,Q,Q,211236,C,1
3611,9.3,3.35,12,NA,NA,2021-12-01,NA,1,Q,Q,3077,Q,C,211236,C,1
4096,9.5,2.71,7,NA,NA,2021-12-01,NA,1,Q,P,3109,Q,C,211069,C,1
3109,3,4.36,3,NA,NA,2021-12-01,NA,1,Q,C,4096,Q,P,211069,C,1
3488,4.5,3.67,6,NA,NA,2021-12-01,NA,1,Q,Q,4091,Q,P,211107,D,1
4091,5.9,3.78,8,NA,NA,2021-12-01,NA,1,Q,P,3488,Q,Q,211107,D,1
4031,8,3.07,8,NA,NA,2021-12-01,NA,1,Q,P,4071,Q,P,211253,C,1
4071,13.1,4.46,15,NA,NA,2021-12-01,NA,1,Q,P,4031,Q,P,211253,C,0
3385,5.3,2.81,NA,2,NA,2021-12-01,NA,1,P,C,3793,P,Q,211017,D,1
3793,6.5,3.05,NA,3,NA,2021-12-01,NA,1,P,Q,3385,P,C,211017,D,1
3780,7.5,2.85,NA,4,NA,2021-12-01,NA,1,P,Q,3502,Q,Q,211044,D,1
3502,8.6,5.25,11,NA,NA,2021-12-01,NA,1,Q,Q,3780,P,Q,211044,D,1
3646,9.4,3.93,10,NA,NA,2021-12-01,NA,1,Q,Q,3643,Q,Q,211169,D,0
3643,7.7,2.48,5,NA,NA,2021-12-01,NA,1,Q,Q,3646,Q,Q,211169,D,0
3048,5.8,4.07,8,NA,NA,2021-12-01,NA,1,Q,C,3525,Q,Q,211174,D,1
3525,6.6,3.2,5,NA,NA,2021-12-01,NA,1,Q,Q,3048,Q,C,211174,D,1
3183,11.3,3.73,15,NA,NA,2021-12-01,NA,1,Q,C,3574,Q,Q,211303,C,1
3574,9.9,4,7,NA,NA,2021-12-01,NA,1,Q,Q,3183,Q,C,211303,C,1
3191,5.4,4.03,4,NA,NA,2021-12-01,NA,1,Q,C,3151,Q,C,211304,C,1
3151,10.5,5.69,19,NA,NA,2021-12-01,NA,1,Q,C,3191,Q,C,211304,C,1
3795,7,2.96,NA,4,NA,2021-12-01,NA,1,P,Q,4274,P,P,211010,D,1
4274,4.1,3.05,NA,3,NA,2021-12-01,NA,1,P,P,3795,P,Q,211010,D,1
3827,7.6,3.11,NA,5,NA,2021-12-01,NA,1,P,Q,3612,Q,Q,211206,D,1
3612,12.5,5.62,15,NA,NA,2021-12-01,NA,1,Q,Q,3827,P,Q,211206,D,1
3918,4.6,3.51,NA,4,NA,2021-12-01,NA,1,P,Q,3539,Q,Q,211122,C,1
3539,8.4,4.51,9,NA,NA,2021-12-01,NA,1,Q,Q,3918,P,Q,211122,C,1
4036,6.5,3.58,11,NA,NA,2021-12-01,NA,1,Q,P,3536,Q,Q,211180,C,1
3536,10.6,4.15,16,NA,NA,2021-12-01,NA,1,Q,Q,4036,Q,P,211180,C,1
4429,4,2.97,NA,4,NA,2021-12-01,NA,1,P,P,3615,Q,Q,211317,D,1
3615,11.3,3.57,10,NA,NA,2021-12-01,NA,1,Q,Q,4429,P,P,211317,D,0
3593,8.8,4.32,11,NA,NA,2021-12-01,NA,1,Q,Q,3006,Q,C,211175,C,1
3006,6.4,6.44,6,NA,NA,2021-12-01,NA,1,Q,C,3593,Q,Q,211175,C,1
4268,3.7,2.76,NA,5,NA,2021-12-01,NA,1,P,P,3271,P,C,211028,D,0
3271,2.8,1.95,NA,1,NA,2021-12-01,NA,1,P,C,4268,P,P,211028,D,1
3645,9,3.9,14,NA,NA,2021-12-01,NA,1,Q,Q,3186,Q,C,211337,D,1
3186,9.8,4.48,10,NA,NA,2021-12-01,NA,1,Q,C,3645,Q,Q,211337,D,1
3592,13.3,3.39,15,NA,NA,2021-12-01,NA,1,Q,Q,3617,Q,Q,211222,D,1
3617,8.8,5.16,6,NA,NA,2021-12-01,NA,1,Q,Q,3592,Q,Q,211222,D,1
3821,4,2.46,NA,3,NA,2021-12-01,NA,1,P,Q,4109,Q,P,211252,D,1
4109,6.9,4.66,11,5,NA,2021-12-01,NA,1,Q,P,3821,P,Q,211252,D,0
4205,6,2.45,NA,4,NA,2021-12-01,NA,1,P,P,3828,P,Q,211179,C,1
3828,5.8,3.14,10,NA,NA,2021-12-01,NA,1,P,Q,4205,P,P,211179,C,1
3541,7,3.2,NA,3,NA,2021-12-01,NA,1,Q,Q,3879,P,Q,211221,D,1
3879,4.4,2.45,8,NA,NA,2021-12-01,NA,1,P,Q,3541,Q,Q,211221,D,1
3042,5,3.61,16,NA,NA,2021-12-01,NA,1,Q,C,4017,Q,P,211240,C,1
4017,8.4,5.31,10,NA,NA,2021-12-01,NA,1,Q,P,3042,Q,C,211240,C,1
4085,9.5,5.69,6,NA,NA,2021-12-01,NA,1,Q,P,3139,Q,C,211083,D,1
3139,4.6,3.41,11,NA,NA,2021-12-01,NA,1,Q,C,4085,Q,P,211083,D,1
3543,6.2,3.01,13,NA,NA,2021-12-01,NA,1,Q,Q,4081,Q,P,211140,D,1
4081,10,3.88,NA,5,NA,2021-12-01,NA,1,Q,P,3543,Q,Q,211140,D,0
4404,5.4,3.16,25,NA,NA,2021-12-01,NA,1,P,P,3566,Q,Q,211181,D,1
3566,12,5.03,NA,4,NA,2021-12-01,NA,1,Q,Q,4404,P,P,211181,D,1
3838,7.2,3.36,NA,5,NA,2021-12-01,NA,1,P,Q,3839,P,Q,211139,C,1
3839,7,3.31,NA,5,NA,2021-12-01,NA,1,P,Q,3838,P,Q,211139,C,1
3787,4.1,2.45,10,NA,NA,2021-12-01,NA,1,P,Q,3700,Q,Q,211009,C,1
3700,18,4.64,NA,NA,NA,2021-12-01,NA,1,Q,Q,3787,P,Q,211009,C,0
4402,4,2.15,NA,4,NA,2021-12-01,NA,1,P,P,3522,Q,Q,211167,D,0
3522,20.4,4.43,12,NA,NA,2021-12-01,NA,1,Q,Q,4402,P,P,211167,D,0
3796,4.5,2.28,NA,5,NA,2021-12-01,NA,1,P,Q,3683,Q,Q,211032,D,1
3683,14.5,5.03,8,NA,NA,2021-12-01,NA,1,Q,Q,3796,P,Q,211032,D,1
4144,10,5,18,NA,NA,2021-12-01,NA,1,Q,P,3861,P,Q,211168,C,1
3861,4.3,2.83,NA,4,NA,2021-12-01,NA,1,P,Q,4144,Q,P,211168,C,1
4233,6.6,3.02,NA,3,NA,2021-12-01,NA,1,P,P,3244,P,C,211129,C,1
3244,3.4,2.13,NA,4,NA,2021-12-01,NA,1,P,C,4233,P,P,211129,C,0
4235,4.5,2.24,NA,4,NA,2021-12-01,NA,1,P,P,4054,Q,P,211142,D,1
4054,11.5,3.55,12,NA,NA,2021-12-01,NA,1,Q,P,4235,P,P,211142,D,1
3589,12.9,4.87,3,NA,NA,2021-12-01,NA,1,Q,Q,4140,Q,P,211228,D,0
4140,10,4.59,14,NA,NA,2021-12-01,NA,1,Q,P,3589,Q,Q,211228,D,0
4004,18.2,3.88,6,NA,NA,2021-12-01,NA,1,Q,P,4157,Q,P,211110,D,1
4157,5.6,4.94,7,NA,NA,2021-12-01,NA,1,Q,P,4004,Q,P,211110,D,1
3826,4,2.26,NA,3,NA,2021-12-01,NA,1,P,Q,3557,Q,Q,211171,D,0
3557,6.9,2.64,9,NA,NA,2021-12-01,NA,1,Q,Q,3826,P,Q,211171,D,0
4312,5,2.44,NA,4,NA,2021-12-01,NA,1,P,P,3553,Q,Q,211172,C,1
3553,4.6,2.65,8,NA,NA,2021-12-01,NA,1,Q,Q,4312,P,P,211172,C,1
3483,6.5,2.7,4,NA,NA,2021-12-01,NA,1,Q,Q,4061,Q,P,211103,C,1
4061,9.6,3.98,10,NA,NA,2021-12-01,NA,1,Q,P,3483,Q,Q,211103,C,1
3752,6.1,2.58,NA,4,NA,2021-12-01,NA,1,P,Q,3739,P,Q,211102,C,0
3739,3.8,1.8,NA,3,NA,2021-12-01,NA,1,P,Q,3752,P,Q,211102,C,1
4362,4.8,2.16,NA,4,NA,2021-12-01,NA,1,P,P,4241,P,P,211116,D,1
4241,4.8,2.51,NA,3,NA,2021-12-01,NA,1,P,P,4362,P,P,211116,D,1
3129,5.5,4.68,7,NA,NA,2021-12-01,NA,1,Q,C,3127,Q,C,211112,C,0
3127,5.6,4.09,6,NA,NA,2021-12-01,NA,1,Q,C,3129,Q,C,211112,C,1
4283,4.6,3.57,NA,3,NA,2021-12-01,NA,1,P,P,3266,P,C,211111,C,1
3266,3.9,2.17,NA,1,NA,2021-12-01,NA,1,P,C,4283,P,P,211111,C,1
3243,3.5,2.07,NA,1,NA,2021-12-01,NA,1,P,C,3242,P,C,211105,C,0
3242,3.6,1.81,NA,2,NA,2021-12-01,NA,1,P,C,3243,P,C,211105,C,0
4260,5.5,2.08,NA,4,NA,2021-12-01,NA,1,P,P,3494,Q,Q,211134,C,1
3494,7.5,2.19,8,NA,NA,2021-12-01,NA,1,Q,Q,4260,P,P,211134,C,1
4158,5,3.28,5,NA,NA,2021-12-01,NA,1,Q,P,3482,Q,Q,211101,D,1
3482,5.2,2.95,6,NA,NA,2021-12-01,NA,1,Q,Q,4158,Q,P,211101,D,0
3102,9.8,4.1,9,NA,NA,2021-12-01,NA,1,Q,C,3117,Q,C,211113,D,1
3117,5.5,5.35,10,NA,NA,2021-12-01,NA,1,Q,C,3102,Q,C,211113,D,1
3957,4.5,2.27,NA,4,NA,2021-12-01,NA,1,P,Q,4345,P,P,211117,D,1
4345,3.9,2.93,NA,4,NA,2021-12-01,NA,1,P,P,3957,P,Q,211117,D,1
4097,6.3,3.77,10,NA,NA,2021-12-01,NA,1,Q,P,3529,Q,Q,211119,D,0
3529,10.7,4.51,16,NA,NA,2021-12-01,NA,1,Q,Q,4097,Q,P,211119,D,0
4001,10.5,4.34,16,NA,NA,2021-12-01,NA,1,Q,P,3855,P,Q,211223,C,0
3855,7,3.71,NA,3,NA,2021-12-01,NA,1,P,Q,4001,Q,P,211223,C,1
3812,3.7,2.18,NA,3,NA,2021-12-01,NA,1,P,Q,3513,Q,Q,211238,C,0
3513,6.4,2.15,14,NA,NA,2021-12-01,NA,1,Q,Q,3812,P,Q,211238,C,0
4240,4.9,2.25,NA,5,NA,2021-12-01,NA,1,P,P,3722,P,Q,211239,D,1
3722,5.2,2.44,NA,4,NA,2021-12-01,NA,1,P,Q,4240,P,P,211239,D,1
3744,4.6,2.26,NA,3,NA,2021-12-01,NA,1,P,Q,4371,P,P,211100,D,1
4371,5.3,3.78,NA,3,NA,2021-12-01,NA,1,P,P,3744,P,Q,211100,D,1
3506,9.8,4.73,22,NA,NA,2021-12-01,NA,1,Q,Q,4099,Q,P,211099,C,1
4099,7.9,4.89,7,NA,NA,2021-12-01,NA,1,Q,P,3506,Q,Q,211099,C,1
3756,6,2.25,NA,4,NA,2021-12-01,NA,1,P,Q,3745,P,Q,211098,D,1
3745,4.6,2.84,NA,3,NA,2021-12-01,NA,1,P,Q,3756,P,Q,211098,D,1
3883,5,2.79,NA,4,NA,2021-12-01,NA,1,P,Q,3381,P,C,211335,C,1
3381,4.4,2.55,NA,1,NA,2021-12-01,NA,1,P,C,3883,P,Q,211335,C,1
3524,5.7,2.22,12,NA,NA,2021-12-01,NA,1,Q,Q,4018,Q,P,211237,D,1
4018,6.3,3.73,10,NA,NA,2021-12-01,NA,1,Q,P,3524,Q,Q,211237,D,1
3885,5.4,2.75,NA,4,NA,2021-12-01,NA,1,P,Q,4316,P,P,211136,C,1
4316,6.7,3.48,NA,5,NA,2021-12-01,NA,1,P,P,3885,P,Q,211136,C,1
4100,7.4,4.39,4,NA,NA,2021-12-01,NA,1,Q,P,3732,P,Q,211104,C,1
3732,6,3.51,NA,2,NA,2021-12-01,NA,1,P,Q,4100,Q,P,211104,C,1
4369,5.9,3.61,NA,3,NA,2021-12-01,NA,1,P,P,3953,P,Q,211170,D,1
3953,4.5,3.05,NA,4,NA,2021-12-01,NA,1,P,Q,4369,P,P,211170,D,0
4276,10.1,2.51,NA,5,NA,2021-12-01,NA,1,P,P,3508,Q,Q,211109,C,1
3508,10.1,4.71,11,NA,NA,2021-12-01,NA,1,Q,Q,4276,P,P,211109,C,1
3255,4.6,2.47,NA,1,NA,2021-12-01,NA,1,P,C,4327,P,P,211121,D,1
4327,5.5,2.36,NA,4,NA,2021-12-01,NA,1,P,P,3255,P,C,211121,D,1
3844,6.4,3.45,NA,5,NA,2021-12-01,NA,1,P,Q,3542,Q,Q,211243,C,1
3542,8.2,3.58,10,NA,NA,2021-12-01,NA,1,Q,Q,3844,P,Q,211243,C,1
3603,8,5.25,13,NA,NA,2021-12-01,NA,1,Q,Q,4284,P,P,211165,C,1
4284,6,2.89,NA,3,NA,2021-12-01,NA,1,P,P,3603,Q,Q,211165,C,1
4324,6.9,1.97,NA,1,NA,2021-12-01,NA,1,P,P,3276,P,C,211125,D,1
3276,4,1.98,NA,5,NA,2021-12-01,NA,1,P,C,4324,P,P,211125,D,0
4014,5.1,3.51,9,NA,NA,2021-12-01,NA,1,Q,P,3000,Q,C,211148,C,1
